,tomato,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
311,LOC101252841,LOC100262869,98,0.7261790720225676,0.9318843447047851,0.8290317083636763
312,LOC109118700,LOC100264769,99,0.8551791014075402,0.8775557502614397,0.86636742583449
313,LOC101244441,LOC100247245,101,0.9759866004525286,0.9890167038806139,0.9825016521665713
314,LOC101261422,LOC100247245,101,0.9893038700008816,0.9785251971397076,0.9839145335702946
315,LOC101258224,LOC100249678,102,0.9534189415532897,0.9214719764845538,0.9374454590189217
316,LOC101258224,LOC100245048,102,0.9457377097352414,0.8815126762951867,0.913625193015214
317,LOC101263507,LOC100249678,102,0.8305427404425377,0.7098725304541986,0.7702076354483682
318,LOC101263507,LOC100245048,102,0.9865769445505568,0.9343206805912777,0.9604488125709172
319,LOC101248708,LOC100258114,103,0.932103082483618,0.8658005395237244,0.8989518110036712
320,LOC101248708,LOC100255563,103,0.8131468367077077,0.8113055029535626,0.8122261698306352
321,LOC101248708,LOC100249030,103,0.2818841644383062,0.19543446105725296,0.23865931274777957
322,LOC101249560,LOC100258114,103,0.836484381887103,0.8860625131504982,0.8612734475188006
323,LOC101249560,LOC100255563,103,0.7428873674003115,0.7963596280489528,0.7696234977246321
324,LOC101249560,LOC100249030,103,0.3877053274955188,0.3164473085051927,0.35207631800035577
325,LOC101260623,LOC100258114,103,0.678839881284711,0.6782234030191974,0.6785316421519542
326,LOC101260623,LOC100255563,103,0.8165084775645735,0.9375992764478109,0.8770538770061922
327,LOC101260623,LOC100249030,103,0.5712321118979753,0.6478806892588301,0.6095564005784027
328,LOC104646388,LOC100260559,104,0.9787429108753782,0.9677793165823465,0.9732611137288624
329,LOC101264674,LOC100243013,106,0.8803326378889835,0.8802916819762019,0.8803121599325927
330,LOC101264674,LOC100261268,106,0.481690223619641,0.6505500441228657,0.5661201338712534
331,LOC101264639,LOC100243013,106,0.9303341071376099,0.9779203527316922,0.954127229934651
332,LOC101264639,LOC100261268,106,0.7392142458346802,0.8528620194768692,0.7960381326557747
333,LOC101244414,LOC100243013,106,0.9516558432017865,0.9736129561063849,0.9626343996540857
334,LOC101244414,LOC100261268,106,0.5978901589727014,0.8454129491974662,0.7216515540850839
335,LOC101260096,LOC100254377,107,0.39329434926978346,0.5457561968288065,0.469525273049295
336,LOC101260096,LOC100267345,107,0.5554993976080632,0.5606883436226869,0.5580938706153751
337,LAT56,LOC100254377,107,0.4441597367106462,0.3859868290890591,0.4150732828998527
338,LAT56,LOC100267345,107,0.3554700126355382,0.5335955133303993,0.44453276298296873
339,LOC101257960,LOC100254377,107,0.45931650553906733,0.3930810321924197,0.4261987688657435
340,LOC101257960,LOC100267345,107,0.6486791454849989,0.6791619392167709,0.6639205423508849
341,LOC101259915,LOC100855090,108,0.5631336134700714,0.7454000734857692,0.6542668434779203
342,LOC101259696,LOC100241153,109,0.8115424172078398,0.859868290890591,0.8357053540492154
343,LOC101259766,LOC100247376,111,0.9484940201580911,0.9827873717532009,0.9656406959556461
344,LOC101257827,LOC100248694,112,0.9254562016984514,0.9586105536870071,0.9420333776927292
345,LOC101250906,LOC100245592,113,0.8567952748964179,0.7520590147254176,0.8044271448109177
346,LOC101261285,LOC100248590,114,0.432458640651171,0.7988016166869224,0.6156301286690467
347,LOC101261285,LOC100252245,114,0.18644177367694162,0.714179927079506,0.45031085037822377
348,LOC101266683,LOC100248590,114,0.8793217948341219,0.8165908255843531,0.8479563102092376
349,LOC101266683,LOC100252245,114,0.9731832740736388,0.8949492665554959,0.9340662703145673
350,LOC101247185,LOC100248590,114,0.7081895918427317,0.8311240496311579,0.7696568207369447
351,LOC101247185,LOC100252245,114,0.9381505098292733,0.8458212034707894,0.8919858566500314
352,LOC101248576,LOC100248590,114,0.8554729511327906,0.8332720951923349,0.8443725231625627
353,LOC101248576,LOC100252245,114,0.9510034968117305,0.848986744297787,0.8999951205547587
354,LOC101250935,LOC100248950,115,0.30372895301342895,0.1953661569769085,0.24954755499516873
355,LOC101250935,LOC100854282,115,0.7760747553701037,0.8359797631497131,0.8060272592599085
356,LOC101250935,LOC100241879,115,0.6403279362933796,0.5590118990418587,0.5996699176676191
357,LOC101250935,LOC100243824,115,0.7296935147365637,0.6565317543314209,0.6931126345339923
358,LOC101268233,LOC100248950,115,0.4551497164350152,0.34861931545179614,0.4018845159434057
359,LOC101268233,LOC100854282,115,0.7585495577561635,0.8548316893247788,0.8066906235404712
360,LOC101268233,LOC100241879,115,0.673621110164262,0.5736525253667223,0.6236368177654921
361,LOC101268233,LOC100243824,115,0.7711204490023802,0.6797080353862243,0.7254142421943022
362,LOC101251882,LOC100248950,115,0.5457494637242515,0.5588734066306775,0.5523114351774645
363,LOC101251882,LOC100854282,115,0.7212659046163792,0.8242333455809615,0.7727496250986703
364,LOC101251882,LOC100241879,115,0.5910317063853546,0.7016703880613888,0.6463510472233718
365,LOC101251882,LOC100243824,115,0.6547089418471395,0.7231282326672508,0.6889185872571951
366,LOC101266818,LOC100248950,115,0.8612206517586907,0.9307961900455046,0.8960084209020976
367,LOC101266818,LOC100854282,115,0.35013370162498897,0.3712501059890902,0.3606919038070396
368,LOC101266818,LOC100241879,115,0.7436572536804679,0.6489584805404031,0.6963078671104355
369,LOC101266818,LOC100243824,115,0.42510652052540326,0.5309770780927616,0.4780417993090824
370,LOC101250931,LOC100263339,116,0.7524316064764479,0.7947705768004798,0.7736010916384639
371,LOC101250931,LOC100256628,116,0.597026240780465,0.7918123035276309,0.6944192721540479
372,LOC101260124,LOC100263339,116,0.8466457053862655,0.8580185849906886,0.8523321451884771
373,LOC101260124,LOC100256628,116,0.62317886632776,0.4087567401210317,0.5159678032243958
374,LOC101247283,LOC104878995,117,0.9580852751902676,0.9155196291795031,0.9368024521848854
375,LOC101247283,LOC100262605,117,0.9691281478651818,0.9406687204997033,0.9548984341824425
376,LOC101257335,LOC104878995,117,0.9497399429931532,0.8615867273395325,0.9056633351663428
377,LOC101257335,LOC100262605,117,0.9842614087155829,0.9458805573612955,0.9650709830384392
378,Acx1A,LOC100257386,118,0.825512033146249,0.9174133009242249,0.871462667035237
379,Acx1B,LOC100257386,118,0.4984997339027488,0.45029252988892343,0.4743961318958361
380,LOC104647115,LOC104882308,119,0.7915018659457553,0.9269777564229389,0.8592398111843471
381,SAP13,LOC100255506,120,0.8844935499985308,0.8588055736129562,0.8716495618057435
382,LOC101256930,LOC100255506,120,0.8848579236578413,0.8416155563720641,0.8632367400149528
383,LOC101263504,LOC100254318,121,0.9451735182627604,0.9310138209773606,0.9380936696200606
384,LOC101257180,LOC100262644,122,0.895078017102054,0.9746976563064295,0.9348878367042417
385,LOC101257180,LOC100263911,122,0.9105168816667156,0.8627172776348888,0.8866170796508022
386,LOC101243692,LOC100263995,123,0.849825159413476,0.802843333992821,0.8263342467031485
387,LOC101243692,LOC100250998,123,0.8095031001146014,0.7505949520929313,0.7800490261037663
388,LOC101243692,LOC100251801,123,0.7915547588963004,0.794957745682711,0.7932562522895057
389,LOC101255705,LOC100263995,123,0.8290617378272751,0.8292247251349594,0.8291432314811172
390,LOC101255705,LOC100250998,123,0.7850724339572742,0.7041123766993584,0.7445924053283164
391,LOC101255705,LOC100251801,123,0.7747759395844965,0.7654334247194822,0.7701046821519894
392,PP5,LOC100259074,124,0.9837559871881519,0.953393064073938,0.968574525631045
393,LOC101251216,LOC100249661,125,0.9464311950868326,0.8730561600859218,0.9097436775863772
394,LOC101251216,LOC100263731,125,0.949034703652552,0.9401430146123625,0.9445888591324573
395,LOC101265126,LOC100252407,126,0.9878463753636391,0.990203781690738,0.9890250785271886
396,LOC101249652,LOC100243398,127,0.8537392377538127,0.729493858913604,0.7916165483337083
397,LOC101248432,LOC100263842,128,0.08894831183332844,0.2924620559057121,0.1907051838695203
398,LOC101248432,LOC100243866,128,0.9884340748141401,0.9801242977241396,0.9842791862691398
399,LOC101247075,LOC100263842,128,0.752455114454468,0.8372346739775586,0.7948448942160133
400,LOC101247075,LOC100243866,128,0.459698510181893,0.2925110464185109,0.37610477830020195
401,LOC101245834,LOC104879140,129,0.8394757720901531,0.8815677906220853,0.8605217813561192
402,LOC101245834,LOC100855164,129,0.8644647527254562,0.9207892497228581,0.8926270012241572
403,LOC101267657,LOC104879140,129,0.8399576856395639,0.8235846923490009,0.8317711889942824
404,LOC101267657,LOC100855164,129,0.8824307249272721,0.9110665171827943,0.8967486210550333
405,LOC101258439,LOC100254132,130,0.8687020657635685,0.8606653288488172,0.8646836973061929
406,LOC101248379,LOC100246957,131,0.886973641679645,0.7793618043582713,0.8331677230189581
407,LEA14,LOC100241458,132,0.7632511533601716,0.8617506571323591,0.8125009052462653
408,ER5,LOC100241458,132,0.8094795921365814,0.8616432548543003,0.8355614234954408
409,LOC101266992,LOC100251835,133,0.8111016426199641,0.6861761962635312,0.7486389194417477
410,LOC101246195,LOC100257110,134,0.31916487908083807,0.7327039936689184,0.5259344363748782
411,LOC101246195,LOC100244437,134,0.26946019805471483,0.4801164466804217,0.37478832236756826
412,LOC101246488,LOC100257110,134,0.46786753254385705,0.5085384811056781,0.4882030068247676
413,LOC101246488,LOC100244437,134,0.5015897270136052,0.3885814420169017,0.44508558451525343
414,LOC101249001,LOC100257110,134,0.9057506391231523,0.8864531810858935,0.8961019101045229
415,LOC101249001,LOC100244437,134,0.8684787399723781,0.7961278652384047,0.8323033026053914
416,LOC101258151,LOC100257371,135,0.8007405013076313,0.859376501512111,0.8300585014098711
417,LOC101245654,LOC100252379,136,0.9811172166554025,0.992221813967949,0.9866695153116758
418,LOC101264976,LOC100252379,136,0.9092709588316535,0.979814024476414,0.9445424916540337
419,LOC101257876,LOC104877359,137,0.8275689812230026,0.8051213928379639,0.8163451870304832
420,LOC101257076,LOC100252786,139,0.6035849666480562,0.6970577428563353,0.6503213547521958
421,LOC101245799,LOC100241992,140,0.9151597073256736,0.9074135835617987,0.9112866454437362
422,LOC101245799,LOC100260180,140,0.933942581763686,0.9126649896837286,0.9233037857237073
423,LOC101253814,LOC100263283,141,0.9034703652552085,0.9346202764195473,0.9190453208373779
424,LOC101245943,LOC100265365,142,0.9268666803796539,0.9012690427065374,0.9140678615430957
425,LOC101245307,LOC100245232,143,0.7314566130880668,0.9397360165060344,0.8355963147970507
426,LOC101251354,LOC104881860,144,0.8808850753724545,0.6738192815352874,0.777352178453871
427,LOC101256318,LOC104881860,144,0.7197672710176016,0.6787032588112264,0.699235264914414
428,LOC101250451,LOC100247303,145,0.9666715641620875,0.9531160792515756,0.9598938217068316
429,LOC101250451,LOC100264731,145,0.9684346625135907,0.9604929199287753,0.964463791221183
430,LOC101248347,LOC100257773,147,0.9289647674179424,0.9344054718634295,0.9316851196406859
431,LOC101248347,LOC100256133,147,0.787270429902148,0.7545857946355389,0.7709281122688434
432,LOC101248347,LOC100263739,147,0.834774176486145,0.7533534948136006,0.7940638356498728
433,LOC101248347,LOC100254744,147,0.8538626546384179,0.6255843531839123,0.7397235039111651
434,LOC101265771,LOC100257773,147,0.5459434045429168,0.6753737881914023,0.6106585963671596
435,LOC101265771,LOC100256133,147,0.7097117334195293,0.800050874763291,0.7548813040914102
436,LOC101265771,LOC100263739,147,0.5958743498574829,0.8374494785336762,0.7166619141955796
437,LOC101265771,LOC100254744,147,0.7210073168581587,0.7439416636047597,0.7324744902314592
438,LOC101253126,LOC100257773,147,0.7257265434456819,0.6983296119386111,0.7120280776921465
439,LOC101253126,LOC100256133,147,0.824906702712233,0.7851954438823097,0.8050510732972713
440,LOC101253126,LOC100263739,147,0.7396550204225559,0.8323506967016195,0.7860028585620877
441,LOC101253126,LOC100254744,147,0.7343069554229967,0.707588818857579,0.7209478871402879
442,LOC101251091,LOC100257773,147,0.5189856307484352,0.7721941154857127,0.6455898731170739
443,LOC101251091,LOC100256133,147,0.28421733125679527,0.5976880246459965,0.44095267795139587
444,LOC101251091,LOC100263739,147,0.4221680232728982,0.6905401204036065,0.5563540718382524
445,LOC101251091,LOC100254744,147,0.3305162939672651,0.5052655380006218,0.41789091598394346
446,LOC101255335,LOC100257773,147,0.7879404072757192,0.6807099855854838,0.7343251964306015
447,LOC101255335,LOC100256133,147,0.6498075284299609,0.4212091235408835,0.5355083259854222
448,LOC101255335,LOC100263739,147,0.744920807499045,0.5316186653853764,0.6382697364422107
449,LOC101255335,LOC100254744,147,0.6475919015015721,0.4934004126508578,0.5704961570762149
450,LOC101257336,LOC100265740,148,0.7416884605212894,0.9078004829962095,0.8247444717587495
451,LOC101258914,LOC100265740,148,0.8824013399547471,0.9400211664138631,0.9112112531843051
452,LOC101252794,LOC100257153,149,0.8861978784049838,0.9917187190865153,0.9389582987457495
453,LOC101263975,LOC100248229,150,0.8341394610796038,0.7670331533874114,0.8005863072335075
454,LOC101256244,LOC100248229,150,0.7338250418735859,0.8239789717645064,0.7789020068190462
455,LOC101253845,LOC100853342,151,0.3696218154036026,0.3253284091587136,0.3474751122811581
456,LOC101253845,LOC100246597,151,0.7848667391495989,0.8878267996947514,0.8363467694221751
457,LOC101253845,LOC100267329,151,0.5391789838676501,0.353443938837229,0.44631146135243954
458,LOC101253845,LOC100261962,151,0.8437542240898005,0.897996099601481,0.8708751618456407
459,LOC101256964,LOC100853342,151,0.9657429990302958,0.8920481488809122,0.928895573955604
460,LOC101256964,LOC100246597,151,0.24037495224941965,0.46872049970323054,0.3545477259763251
461,LOC101256964,LOC100267329,151,0.9841086068584525,0.971255758740567,0.9776821827995097
462,LOC101256964,LOC100261962,151,0.16698304487085305,0.4775331392555326,0.32225809206319284
463,LOC101262552,LOC100853342,151,0.8623725426816726,0.7688244475220536,0.8155984951018631
464,LOC101262552,LOC100246597,151,0.37361229467250445,0.39061077979706627,0.38211153723478536
465,LOC101262552,LOC100267329,151,0.7867708853692221,0.8222718408185183,0.8045213630938702
466,LOC101262552,LOC100261962,151,0.29980899767858715,0.49406178457364125,0.3969353911261142
467,LOC101265584,LOC109121740,152,0.7605301049043519,0.7948899126649897,0.7777100087846708
468,LOC101265584,LOC100256734,152,0.7882753959625047,0.9056210332601616,0.8469482146113332
469,LOC101255664,LOC109121740,152,0.19343147914156703,0.6304287611995139,0.4119301201705404
470,LOC101255664,LOC100256734,152,0.18255903930729825,0.5505654321685525,0.36656223573792535
471,LOC101248719,LOC100854058,153,0.8402691663483295,0.8180661937197931,0.8291676800340613
472,LOC101248719,LOC100241399,153,0.908389409655902,0.9154065741499675,0.9118979919029347
473,LOC101254103,LOC100261536,154,0.8011107519614469,0.9128402249795088,0.8569754884704779
474,LOC101261471,LOC100258607,155,0.7979077899562164,0.8524179644441933,0.8251628772002049
475,LOC101252563,LOC100258607,155,0.8141929417295994,0.7659252140979622,0.7900590779137808
476,LOC101250316,LOC100253008,156,0.7232875907261027,0.6034425256493599,0.6633650581877313
477,LOC101250316,LOC100266954,156,0.6686374188240134,0.6938413272660467,0.6812393730450301
478,LOC101252288,LOC100253008,156,0.5092474508536334,0.29726124190949943,0.40325434638156643
479,LOC101252288,LOC100266954,156,0.6460051129852193,0.7290070942031034,0.6875061035941614
480,LOC101264805,LOC100246622,157,0.6826364197349475,0.8298126112885447,0.7562245155117461
481,MKS2b,LOC100268132,158,0.555003771071474,0.7008281280913484,0.6279159495814113
482,MKS2b,LOC100250950,158,0.6075114519767925,0.7549080014697154,0.681209726723254
483,MKS2,LOC100268132,158,0.7990714348682084,0.7901353205895192,0.7946033777288638
484,MKS2,LOC100250950,158,0.7584731568275983,0.7133885418727566,0.7359308493501775
485,LOC101257312,LOC104877347,159,0.9500102847403837,0.9542579350498855,0.9521341098951346
486,LOC101254992,LOC100264292,160,0.9149187505509682,0.8555382832593765,0.8852285169051723
487,LOC101258568,LOC100254275,161,0.26455290764303135,0.24245216359062777,0.25350253561682956
488,LOC101249527,LOC100254275,161,0.9033116864035732,0.8502699188830164,0.8767908026432948
489,LOC101265523,LOC100254866,162,0.8424671622932033,0.8912636725926344,0.8668654174429189
490,LOC101254642,LOC100241486,164,0.9886338926273103,0.9755330073579982,0.9820834499926543
491,LOC101259712,LOC100264719,165,0.8507772325232875,0.6305813854893869,0.7406793090063373
492,LOC101245287,LOC100254900,166,0.6821838911580618,0.1856504903761906,0.4339171907671262
493,LOC101245287,LOC100254548,166,0.7735535247274543,0.8909725558915802,0.8322630403095173
494,LOC101247917,LOC100254900,166,0.8919161940583585,0.9466804216952601,0.9192983078768093
495,LOC101247917,LOC100254548,166,0.46120889776968055,0.5109663378649558,0.4860876178173182
496,ptpkis1,LOC100246216,167,0.9465604889659429,0.9219524603600803,0.9342564746630115
497,LOC101266501,LOC100246216,167,0.9177514619023831,0.7606116277097877,0.8391815448060854
498,LOC101260326,LOC100247572,168,0.9798948017983604,0.9908708063649981,0.9853828040816792
499,LOC101260326,LOC100242343,168,0.699162528283036,0.6874028433339928,0.6932826858085144
500,LOC101249422,LOC100247561,169,0.45201923736201305,0.5438116503207936,0.4979154438414033
501,DHS,LOC100247561,169,0.745473244982516,0.7724315310477375,0.7589523880151268
502,LOC544263,LOC100263553,170,0.8694719520437248,0.767146208416947,0.8183090802303359
