sp1_gene,sp2_gene,fc,sc
Os05g0592600,LOC101255599,0.750606384850496,0.791273286636858
Os04g0668700,LOC101254892,0.715915312769564,0.924812766183715
Os06g0283400,LOC101254892,0.601671817377459,0.627465596615841
Os09g0474800,LOC101254892,0.632133329016489,0.688995982696246
Os04g0668700,LOC101257767,0.687879647240369,0.901904173814075
Os06g0283400,LOC101257767,0.497192758805821,0.343513585359277
Os09g0474800,LOC101257767,0.581142231233111,0.594649326573231
Os03g0162900,LOC101261836,0.882299319874972,0.928267196181059
Os07g0472100,LOC101261836,0.662956762986235,0.67560197656854
Os03g0162900,LOC101258192,0.915852373417848,0.961378783486779
Os07g0472100,LOC101258192,0.608676162048048,0.585765940124013
Os09g0249700,LOC101248570,0.824997894378788,0.855791218457293
Os09g0249700,LOC101259540,0.888372809924827,0.986556445554362
Os09g0249700,LOC101267244,0.771356328820013,0.8908084223498
Os02g0708400,LOC101250357,0.82260678910024,0.98931276065058
Os02g0109800,LOC101250357,0.569449845945218,0.613955940888213
Os02g0708400,LOC104646605,0.713816206921712,0.934605942017397
Os02g0109800,LOC104646605,0.580456969700829,0.682002248124725
Os02g0708400,LOC101264038,0.70186286137672,0.874136241566823
Os02g0109800,LOC101264038,0.737800628244092,0.863970063430427
Os04g0177600,LOC101244230,0.814305277199623,0.943922158068816
Os04g0653400,LOC101256479,0.71148535903423,0.910441542498648
Os09g0558900,LOC101256479,0.705384031673796,0.789520746819493
Os04g0653400,LOC101247036,0.602877824813662,0.600490417552134
Os09g0558900,LOC101247036,0.535775409427101,0.479286127207846
Os01g0618800,LOC101252055,0.781714682284179,0.955691012540632
Os01g0236300,LOC101255336,0.629182702949053,0.715065839574873
Os01g0236300,ARF9,0.688095934043971,0.951549839097228
Os01g0884400,LOC101265159,0.820520218955409,0.960437093433439
Os08g0110500,LOC101265159,0.796719263431369,0.992452242033853
Os01g0884400,LOC101260859,0.6430684331865,0.605471913218079
Os08g0110500,LOC101260859,0.706803132795009,0.895334420693893
Os01g0884400,LOC101244851,0.730310027603887,0.727065860557442
Os08g0110500,LOC101244851,0.761007155643215,0.920131012962052
Os04g0421800,LOC101265818,0.764598579898661,0.911349104917874
Os03g0721300,LOC101249631,0.329025117090041,0.195577651296767
Os03g0142900,LOC101249631,0.776265521267139,0.945709113013324
Os03g0721300,LOC101256489,0.275866699251188,0.0964867343329723
Os03g0142900,LOC101256489,0.694095866385726,0.915170148238218
Os03g0721300,LOC101247062,0.308250427918987,0.162872355775119
Os03g0142900,LOC101247062,0.627364264904745,0.633102700232725
Os01g0611900,LOC101252311,0.904465805045472,0.988848229413139
Os02g0570400,TPS24,0.431389553423364,0.456927851784234
Os06g0730600,LOC101256840,0.870546077323732,0.846970286551556
Os09g0475700,LOC101256840,0.92756886876124,0.986879693871053
Os06g0730600,LOC101243654,0.788234903569965,0.812413153331559
Os09g0475700,LOC101243654,0.72833837897257,0.70161327996295
Os06g0730600,LOC101259045,0.679641586963407,0.498841330111182
Os09g0475700,LOC101259045,0.826540093754343,0.940868099710615
Os06g0649500,LOC101268876,0.903138493919346,0.971061681417226
Os07g0495900,LOC101257199,0.924056339217671,0.959594694626629
Os07g0495900,LOC101258879,0.906860813515685,0.935215661657822
Os03g0383800,LOC101245055,0.808856421868056,0.981297419597908
Os02g0816400,LOC101266733,0.738334538395605,0.961294919558521
Os03g0143700,LOC101266733,0.703732813864004,0.83410429233374
Os04g0506900,LOC101266733,0.746262937297643,0.959300407915456
Os02g0816400,LOC101266067,0.577417158939569,0.669720534837171
Os03g0143700,LOC101266067,0.811921036148602,0.977166794937211
Os04g0506900,LOC101266067,0.683581908834184,0.801993355478789
Os03g0223700,LOC101265122,0.849496935134689,0.92141045867266
Os03g0223700,LOC101261230,0.894035436011228,0.990171391756145
Os03g0284100,LOC101254785,0.702540293694064,0.959346641217607
Os07g0695100,LOC101254785,0.683703438118041,0.908645547004097
Os03g0284100,LOC101249224,0.74475836751254,0.940823863379278
Os07g0695100,LOC101249224,0.678213178250941,0.839318893982646
Os03g0841100,LOC101246992,0.575283403601514,0.503866082420678
Os08g0501500,LOC101246992,0.678271412355604,0.838942552337819
Os09g0562600,LOC101246992,0.731115454005977,0.958911858874289
Os02g0700000,LOC101249899,0.890647065245848,0.98034776377616
Os02g0700000,LOC101261627,0.902831623079552,0.98258985999346
Os05g0378900,LOC101253027,0.927890500754706,0.99351752312919
Os03g0157400,LOC101267150,0.720115603099104,0.975323208288815
Os03g0157400,LOC101260426,0.59720254181494,0.870301327813538
Os10g0567500,LOC101252126,0.835397067327617,0.930806898548283
Os12g0407300,LOC101252126,0.822951575538607,0.936110247083982
Os10g0567500,LOC101258685,0.913458373268985,0.95089762356404
Os12g0407300,LOC101258685,0.783471668124657,0.687381428475728
Os12g0110000,LOC101246173,0.852155379720428,0.961714743418354
Os12g0110000,LOC101266988,0.911710773433239,0.998548987295188
Os06g0646400,LOC101268698,0.741485663239695,0.828050020850321
Os06g0181100,LOC101268698,0.695501102547802,0.890486514192925
Os06g0646400,LOC101257085,0.803042022743594,0.875688522585616
Os06g0181100,LOC101257085,0.743887447571171,0.907326911570567
Os02g0602100,LOC101262718,0.865069575660089,0.983714722913466
Os04g0488000,LOC101262718,0.85590520856761,0.97942557680766
Os01g0733600,LOC101246585,0.762680874407751,0.676391414736304
Os01g0300200,LOC101263147,0.785499549698438,0.985838694879304
Os01g0300200,LOC101267503,0.739836233735057,0.992481269983917
Os03g0266800,LOC101266408,0.84394179313867,0.978108166536733
Os03g0266800,LOC101257290,0.801846080879342,0.915936732921603
Os01g0966000,LOC101246654,0.81417171625581,0.952613930413719
Os02g0510200,LOC101247891,0.596835824174966,0.638181755552567
Os02g0510200,LOC101268696,0.299332097755406,0.101221496846347
Os01g0906600,LOC101254102,0.831293611655898,0.927206543723501
Os02g0717400,LOC101262958,0.913755060722523,0.998718493185517
Os04g0441900,LOC101245548,0.83727411729701,0.971865191263053
Os04g0350000,LOC101266330,0.863359201865102,0.992343122948676
Os08g0110200,LOC101266330,0.743376352723319,0.891592059792818
Os04g0350000,LOC101263217,0.712472074131298,0.687846026057714
Os08g0110200,LOC101263217,0.681430580335959,0.773353775326179
Os04g0350000,LOC101244875,0.806406742690539,0.926715021313539
Os08g0110200,LOC101244875,0.738192705966069,0.86937578602253
Os04g0350000,LOC101248205,0.646508975843047,0.553623009717822
Os08g0110200,LOC101248205,0.693028349859471,0.799606619306746
Os02g0274100,LOC101248790,0.736983387424665,0.921290436967202
Os02g0274100,LOC101261255,0.631255217712521,0.803379049767246
Os02g0274100,LOC101252256,0.804808660359705,0.985913151151035
Os03g0225700,LOC101268862,0.649331019103375,0.913455721150656
Os12g0595800,LOC101268862,0.595269362032512,0.866945771092088
Os01g0769000,LOC101257075,0.849548485004887,0.931370068644224
Os02g0295700,LOC101257075,0.927340534704787,0.986999830573723
Os02g0517300,LOC101257075,0.866756485428443,0.965241314262797
Os01g0769000,LOC101260608,0.884828659279235,0.997746567711389
Os02g0295700,LOC101260608,0.681287933264209,0.694383170833869
Os02g0517300,LOC101260608,0.753833842350218,0.864280246294659
Os01g0769000,LOC101253667,0.807701931653379,0.833127585629379
Os02g0295700,LOC101253667,0.925808894597984,0.979326553150796
Os02g0517300,LOC101253667,0.79257438764091,0.812361101612784
Os03g0775700,LOC101268101,0.822392984765085,0.998304941096703
Os01g0514600,LOC101257576,0.701349969930095,0.978379949178132
Os02g0719100,LOC101257576,0.360898182350848,0.182487819428972
Os01g0514600,LOC101262133,0.520736994339115,0.677764569905695
Os02g0719100,LOC101262133,0.66130195625847,0.796232923986604
Os01g0514600,LOC101257507,0.796013073100163,0.973073650521651
Os02g0719100,LOC101257507,0.447204101582926,0.233495509478296
Os01g0514600,LOC101250477,0.479474669248524,0.483624649135766
Os02g0719100,LOC101250477,0.700490650473013,0.807605984592904
Os01g0279700,LOC101263257,0.725361434053109,0.883329954626789
Os09g0570400,LOC101263257,0.631172409030747,0.86807281453615
Os01g0279700,LOC101266861,0.872928481663133,0.974432983910767
Os09g0570400,LOC101266861,0.776490933079943,0.972405989978312
Os07g0592200,LOC101258996,0.777702769238498,0.961962628754527
Os07g0592200,LOC101267331,0.766130714228356,0.873956217854575
Os07g0592200,LOC101260281,0.657132287506901,0.58326784684413
Os01g0251200,LOC101255131,0.806514195525533,0.858462696571922
Os05g0279400,LOC101255131,0.794317618087702,0.985918786014418
Os12g0256300,LOC101256753,0.591133224990978,0.560232907922378
Os12g0256300,LOC101266026,0.803912014691288,0.936096646452191
Os08g0375800,LOC101262456,0.946807858854967,0.995316552780947
Os05g0462600,LOC101254205,0.855010746759812,0.984626177546018
Os03g0835600,LOC101247861,0.883179135556353,0.988730189198101
Os12g0540800,LOC101247861,0.919366282475633,0.976402240396912
Os06g0700700,LOC101267322,0.612659777478003,0.748556382500506
Os04g0129900,LOC101257363,0.684723937408358,0.923893496163724
Os04g0129900,LOC101253255,0.502871717180591,0.467531660656426
Os02g0664300,LOC101244555,0.860668597561223,0.966447559825066
Os03g0800800,LOC101248257,0.840827695412283,0.919942625414124
Os07g0190900,LOC101248257,0.909227525746076,0.994939507883939
Os03g0800800,LOC101268409,0.868268977458603,0.985081871690021
Os07g0190900,LOC101268409,0.721758546965384,0.651071262277246
Os07g0499800,LOC101246588,0.739172264101383,0.940230743144094
Os07g0499800,LOC101246285,0.497020135893464,0.469274164755568
Os03g0309200,PHYB1,0.640472326096542,0.723865777854985
Os03g0309200,PHYB2,0.757130798707889,0.907867307795584
Os07g0161600,LOC101250538,0.539473001328477,0.524935274482732
Os07g0161600,LOC101253334,0.36208826319536,0.188581128042858
Os07g0161600,LOC101264775,0.500011896937904,0.306674095840393
Os05g0312000,LOC101260265,0.680826840305045,0.814586629385632
Os07g0681500,LOC101260265,0.713875552442388,0.724089785789297
Os05g0312000,LOC101268578,0.743251836635535,0.851557193611226
Os07g0681500,LOC101268578,0.764320943623991,0.787438401632875
Os05g0312000,LOC101249759,0.808179096315247,0.994115137101578
Os07g0681500,LOC101249759,0.635117952544737,0.57279314666862
Os02g0562300,LOC101255950,0.654452545678039,0.708670313865163
Os04g0444200,LOC101255950,0.636955344647588,0.77191880252094
Os02g0562300,LOC101245373,0.857916341384571,0.978134377055105
Os04g0444200,LOC101245373,0.74406961647919,0.826687604651333
Os02g0562300,LOC101268806,0.615413981417465,0.630637467406141
Os04g0444200,LOC101268806,0.577889555736518,0.539476353472733
Os09g0556200,LOC101264939,0.805479394286233,0.946675439007827
Os09g0556200,LOC101256392,0.733654157641044,0.819129766737267
Os09g0556200,LOC101266244,0.675843974064333,0.59036244281642
Os03g0308500,LOC101264757,0.843941666658976,0.979799242555826
Os04g0678300,LOC101249662,0.636564068344571,0.658970712678148
Os04g0417800,LOC101249662,0.774640869284263,0.938706229529004
Os04g0529400,LOC101249662,0.780279637294604,0.950487627542855
Os04g0678300,LOC101245001,0.592367764490696,0.521910250709049
Os04g0417800,LOC101245001,0.635977127359237,0.580606395601785
Os04g0529400,LOC101245001,0.620485987954021,0.552938199109516
Os04g0678300,LOC101263074,0.787022413377227,0.989456374476355
Os04g0417800,LOC101263074,0.462919611087239,0.441699071775236
Os04g0529400,LOC101263074,0.528452152288962,0.617401255145031
Os04g0635900,LOC101264663,0.92721007828366,0.980867215028218
Os03g0659900,LOC101265533,0.740517889242922,0.785914896454874
Os01g0171000,LOC101245114,0.713036817817222,0.941626030853805
Os06g0274500,LOC101245114,0.486684506835299,0.820625853926171
Os01g0171000,LOC101258453,0.548604299521826,0.554112692172394
Os06g0274500,LOC101258453,0.651291160424841,0.895279248570003
Os01g0171000,LOC101246914,0.72953048720337,0.939141582435411
Os06g0274500,LOC101246914,0.53966254862834,0.732902800579292
Os01g0171000,LOC101245842,0.767631734598513,0.936997034814583
Os06g0274500,LOC101245842,0.639043911847425,0.929548568094967
Os01g0171000,LOC101250403,0.744361815932173,0.960359501276199
Os06g0274500,LOC101250403,0.569348740903778,0.904461209799507
Os01g0171000,LOC101254706,0.731365325232875,0.957456989339909
Os06g0274500,LOC101254706,0.578032850298298,0.894622437571309
Os06g0207700,CNGC15,0.738820646053059,0.935831571244324
Os03g0242900,LOC101261760,0.632476363247245,0.812870977135467
Os08g0427500,LOC101265989,0.880800404727527,0.956595624839076
Os02g0115900,LOC101252822,0.609089993970715,0.78217868569315
Os02g0115900,LOC101263797,0.928514351671421,0.999957623527418
Os02g0184000,LOC101253326,0.682657772279097,0.759980026399645
Os06g0644500,LOC101253326,0.77966432627391,0.806712456256498
Os11g0549700,LOC101253326,0.729606657904464,0.736365921712074
Os02g0184000,LOC101256985,0.773597691478459,0.922852532555733
Os06g0644500,LOC101256985,0.857767207694498,0.932809561724484
Os11g0549700,LOC101256985,0.835888903978157,0.9485731053066
Os05g0145400,LOC101268103,0.686663659371705,0.666176504319884
Os12g0533500,LOC101268103,0.684122089300992,0.650523791512213
Os03g0811100,LOC101248868,0.85382251843064,0.975483961122132
Os01g0958700,LOC101266565,0.772607563577073,0.888606473428359
Os05g0557400,LOC101266565,0.592541187337814,0.778007834123139
Os07g0166100,LOC101266565,0.68608325599325,0.640952777022998
Os01g0958700,LOC101259504,0.84578874469656,0.996367563164585
Os05g0557400,LOC101259504,0.624980447654014,0.858982767039736
Os07g0166100,LOC101259504,0.595755720930145,0.400041678970263
Os01g0958700,LOC101261808,0.810255935074862,0.988357806111145
Os05g0557400,LOC101261808,0.580542359440132,0.803319399386547
Os07g0166100,LOC101261808,0.6304950485995,0.511175539625965
Os02g0708200,LOC101265909,0.616454417216936,0.57916088285978
Os02g0708200,LOC101256866,0.660467749960301,0.673108337219133
Os02g0708200,LOC101249548,0.671647787214639,0.700941864318346
Os03g0144800,LOC101245582,0.768581873083945,0.994252076666093
Os01g0113700,LOC101255823,0.599940742219568,0.889211832020671
Os01g0113700,LOC101263487,0.625608979614204,0.867147020635869
Os01g0113700,LOC101249240,0.601308695926866,0.747618334762704
Os03g0837300,LOC101264576,0.507171956948351,0.509347044150145
Os03g0837300,LOC101248459,0.667336752426257,0.722677248497802
Os10g0562700,LOC101257405,0.740458298552043,0.929617256814224
Os01g0853400,Coi1,0.603584895898323,0.743786663046201
Os03g0265500,Coi1,0.681672734341997,0.823075256944242
Os05g0449500,Coi1,0.594066829310998,0.624161481243349
Os08g0485700,LOC101266681,0.793625041653214,0.941206591792336
Os08g0485600,LOC101266681,0.85027879256335,0.986715570734834
Os09g0473300,LOC101266681,0.781596427499345,0.888238566386727
Os08g0485700,LOC101267888,0.63572943258008,0.549434722801299
Os08g0485600,LOC101267888,0.782491003810992,0.921869018901021
Os09g0473300,LOC101267888,0.769220099074222,0.909415869096869
Os02g0106300,LOC101254486,0.87644656486338,0.970851240942433
Os03g0819700,LOC101245690,0.46035430661504,0.273280842767506
Os03g0280700,LOC101245690,0.706312486222009,0.854883299989007
Os03g0776000,GPI,0.785729180596118,0.923749681092828
Os06g0256500,GPI,0.702258984638064,0.892960400559704
Os08g0478800,GPI,0.680181119344151,0.722381650376117
Os09g0465600,GPI,0.768975948374784,0.95011380256778
Os01g0857500,LOC101248167,0.729222915492579,0.888969515203335
Os03g0586900,LOC101249337,0.879897763258384,0.934710273237887
Os06g0186500,LOC101256301,0.860764317736452,0.980235022278808
Os07g0185700,LOC101256301,0.623993571747924,0.436201935245618
Os03g0586300,LOC101254412,0.70999009268981,0.902152034823916
Os07g0435400,LOC101245591,0.966792409372662,0.987504641796114
Os11g0683500,sfr2,0.579157914986964,0.675847867145384
Os05g0128200,LOC101258155,0.867671843590985,0.995540257741836
Os12g0515500,LOC101258155,0.654020953359622,0.857949565743548
Os05g0128200,LOC101257277,0.700084309450958,0.948479599304423
Os12g0515500,LOC101257277,0.77881553221741,0.917547321949795
Os10g0181700,LOC101246668,0.87156049975973,0.969092977802292
Os10g0181700,LOC101246200,0.752993803994434,0.814782460791546
Os10g0181700,LOC101252891,0.807479544923259,0.867035789582666
Os04g0484900,LOC101246236,0.821419710478419,0.971534304477711
Os04g0224900,LOC101244050,0.732471292469743,0.891899865310843
Os04g0432250,LOC101259204,0.85361972073328,0.929766067629383
Os04g0444800,LOC101246763,0.905396366005364,0.980881050077402
Os09g0493700,LOC101260636,0.690026547237155,0.896833913569458
Os07g0563700,LOC101260050,0.890934310650436,0.978095857412091
Os03g0736300,Cel3,0.532520576274817,0.822182013889381
Os03g0329500,Cel3,0.601441369873463,0.779183074667893
Os04g0497200,Cel3,0.606475222940083,0.92309441592204
Os03g0736300,LOC101244370,0.858580714136709,0.984897088862388
Os03g0329500,LOC101244370,0.711971069600063,0.911680721493215
Os04g0497200,LOC101244370,0.680182888002242,0.962240256350369
Os03g0736300,LOC101254155,0.437449152827875,0.727839544107176
Os03g0329500,LOC101254155,0.375296644426703,0.196495311355792
Os04g0497200,LOC101254155,0.517640770012646,0.897012862500072
Os02g0656300,LOC101260121,0.858849876223778,0.991004683668368
Os02g0806600,LOC101255632,0.545423650277163,0.520966526089652
Os02g0806600,LOC101253169,0.867632235187613,0.996890033093455
Os03g0609800,LOC101267745,0.6450630099235,0.653406413353816
Os12g0583500,LOC101267745,0.689548783882943,0.835852307453113
Os03g0609800,LOC101259304,0.714297709115882,0.795438116333639
Os12g0583500,LOC101259304,0.672575000818241,0.726966790459396
Os03g0609800,LOC101243866,0.606109202343397,0.480891735972169
Os12g0583500,LOC101243866,0.744959460182775,0.956406096164968
Os03g0609800,LOC101256631,0.652322156340635,0.770490245233235
Os12g0583500,LOC101256631,0.552310811267744,0.44809794125003
Os02g0591900,LOC101253526,0.624857799963443,0.560749061850534
Os06g0622000,LOC101246893,0.712383532561211,0.744262736023042
Os05g0162200,LOC101267106,0.73794628305308,0.781271087890166
Os05g0162200,LOC101249119,0.683336851836267,0.768808019576488
Os12g0563400,LOC101254037,0.891823142444141,0.967530515107277
Os01g0164500,LOC101259209,0.908812936853407,0.923036006184338
Os06g0318200,LOC101263622,0.731446439105901,0.956037855189124
Os06g0258900,LOC101261901,0.82922595262253,0.963020045809759
Os03g0321500,LOC101264361,0.800735332984859,0.944560304135426
Os07g0686500,LOC101264361,0.590345274559884,0.373765105757319
Os01g0184900,LOC101259798,0.824643730355358,0.987562177997302
Os05g0182600,LOC101259798,0.786284182947086,0.932390507461377
Os08g0559600,LOC101246533,0.883864841167165,0.816265721368355
Os08g0559600,LOC101264707,0.822755134281786,0.80289204542082
Os04g0661600,LOC101253012,0.610596845716719,0.418564173738531
Os04g0510400,LOC101265585,0.949607947844952,0.990784198629412
Os07g0164100,LOC101256079,0.656273721228735,0.5857097352367
Os07g0602200,LOC101256079,0.711062989258374,0.788405585683498
Os07g0164100,LOC101260413,0.797894677194957,0.90512726038188
Os07g0602200,LOC101260413,0.623380785369578,0.416493772781556
Os01g0125800,LOC101267214,0.682715982191454,0.729038239660187
Os06g0725900,LOC100037730,0.890590863459108,0.983540068686419
Os01g0144340,LOC101260649,0.749787475232318,0.912083063565355
Os09g0123200,LOC101267262,0.885576045476031,0.969335582112658
Os07g0498400,LOC101258262,0.596801782226093,0.880626197679376
Os03g0432900,LOC101247086,0.866864130927499,0.990152089916426
Os02g0177600,LOC101251363,0.682635536379995,0.959728549169787
Os06g0656500,LOC101251363,0.470513716574461,0.471695913155663
Os08g0448000,LOC101251363,0.525433096225851,0.895405524354601
Os02g0177600,LOC101248210,0.851605044096211,0.998637278616103
Os06g0656500,LOC101248210,0.451032055675073,0.676075207787356
Os08g0448000,LOC101248210,0.685130334695959,0.959710908155186
Os02g0177600,LOC101251197,0.715109340965723,0.98547025265834
Os06g0656500,LOC101251197,0.551355662177247,0.81607827149
Os08g0448000,LOC101251197,0.497686166692727,0.891045175071269
Os02g0177600,LOC101245039,0.670869995064226,0.942950232594688
Os06g0656500,LOC101245039,0.478452391349652,0.616556394955589
Os08g0448000,LOC101245039,0.596281946803498,0.930981336049815
Os03g0713100,LOC101244911,0.678196091836786,0.815434393254674
Os09g0572900,LOC101244911,0.568328172926326,0.410272425829651
Os03g0713100,LOC101258089,0.679431135942498,0.741386666811032
Os09g0572900,LOC101258089,0.385052138359028,0.146204867762981
Os03g0713100,LOC101258504,0.454614793357068,0.117043131712349
Os09g0572900,LOC101258504,0.799103730138778,0.968229450469281
Os02g0608400,LOC101252646,0.770870117264174,0.854147642921167
Os04g0496800,LOC101252646,0.735556076674196,0.779450622315816
Os02g0608400,LOC101247004,0.836871906421704,0.857041684870504
Os04g0496800,LOC101247004,0.796975090101747,0.774264190560854
Os03g0259300,LOC101243872,0.759013760204156,0.938069206896694
Os01g0960300,LOC101256323,0.897560565739993,0.981285428927083
Os01g0754700,LOC101267541,0.934287546018842,0.989377088321724
Os03g0166800,LOC101255473,0.797699941350567,0.881423683440487
Os10g0412100,LOC101255473,0.821682011502531,0.842627916640007
Os03g0166800,LOC101256818,0.772735751409271,0.881338379835596
Os10g0412100,LOC101256818,0.810418616574356,0.860554456049521
Os01g0332100,LOC101245982,0.685772726288881,0.878018458980924
Os03g0314800,LOC101245982,0.651673816270186,0.809476737121124
Os01g0332100,LOC101255835,0.741918611488894,0.96339137180696
Os03g0314800,LOC101255835,0.723427862727751,0.979215824104652
Os01g0752700,LOC101257189,0.902357219215697,0.968601749519814
Os12g0233600,LOC101256264,0.815098311320489,0.890809528092222
Os02g0266200,LOC101252669,0.791918852311485,0.858208212164973
Os11g0621300,LOC101261459,0.556818492310945,0.656908166915339
Os11g0621300,LOC101252832,0.689536463172798,0.865917784477162
Os11g0621300,LOC101249886,0.699912794459116,0.856997614400531
Os01g0521400,LOC101261308,0.740459548381354,0.983030511617554
Os01g0521400,LOC101266611,0.569075561993789,0.50600106758104
Os10g0442100,LOC101264854,0.821206106317348,0.95798207545535
Os03g0218500,LOC101255240,0.857823632156147,0.997214891371113
Os12g0283900,LOC101255938,0.784871865001709,0.986280469937699
Os01g0764800,LOC101246970,0.649930315040169,0.928202163046249
Os01g0764800,LOC101268544,0.679234735423285,0.959869781226385
Os01g0764800,LOC101251833,0.521793338021704,0.849959900029916
Os01g0767000,LOC101246104,0.871114977213183,0.977263806142866
Os02g0558100,LOC101258791,0.448679025517965,0.256624071610922
Os08g0300300,LOC101258791,0.488508878554197,0.568675204873504
Os02g0558100,LOC101244821,0.492979555791745,0.447502003583154
Os08g0300300,LOC101244821,0.475230574523732,0.686463399098735
Os02g0558100,LOC101249604,0.529304335946245,0.401070581139914
Os08g0300300,LOC101249604,0.576732738228756,0.867253627474263
Os02g0558100,LOC101262324,0.583281062339928,0.4735701067543
Os08g0300300,LOC101262324,0.478381642763248,0.404198454439241
Os02g0558100,LOC101257894,0.647247234756773,0.635912006928777
Os08g0300300,LOC101257894,0.463123861616567,0.348258982903267
Os02g0558100,LOC101262869,0.601497487032448,0.689949807166925
Os08g0300300,LOC101262869,0.560967812546236,0.724522677313073
Os03g0239200,LOC101244187,0.799623042547121,0.946828124344433
Os03g0586800,LOC101251001,0.957916053951989,0.994615773040583
Os10g0183000,LOC101266319,0.317846280950826,0.273368050460847
Os06g0192500,LOC101265161,0.809765003867226,0.877168277958947
Os07g0508000,LOC101253638,0.826820485299277,0.952324354165264
Os07g0508000,LOC101259321,0.78993686523551,0.881594867847814
Os11g0113200,LOC101254514,0.799860693743309,0.919483116458764
Os12g0112600,LOC101254514,0.801532665655638,0.873238234973608
Os05g0269500,LOC101265357,0.533372669724495,0.60970688900263
Os02g0771800,LOC101243727,0.798347494561857,0.962664381548223
Os07g0578800,LOC101254838,0.937551549124817,0.981406773100479
Os10g0559700,LOC101252108,0.978955838331675,0.997785607053342
Os01g0187400,LOC101261029,0.889589384673189,0.970711165492408
Os01g0187400,LOC101256905,0.804758373128716,0.89913456990543
Os01g0187400,LOC101243915,0.891723293377963,0.979138784818624
Os01g0817700,LOC101248497,0.718021566069221,0.836044080784338
Os05g0482700,LOC101248497,0.80996487146716,0.933722542281578
Os02g0556900,LOC101258754,0.682166365674002,0.668161979835876
Os06g0185800,LOC101260791,0.926074445864842,0.989553754999979
Os07g0299800,LOC101260791,0.935894524235604,0.973518711846524
Os06g0185800,LOC101247338,0.889361554470788,0.978377702309531
Os07g0299800,LOC101247338,0.883709015812294,0.935917197726003
Os06g0185800,LOC101250917,0.917137701929414,0.992391452738459
Os07g0299800,LOC101250917,0.91582307419942,0.98969969973078
Os06g0687800,LOC101266049,0.495418957374048,0.321066700160932
Os06g0687800,LOC101250563,0.401472960874041,0.270806226610728
Os06g0687800,LOC101262894,0.511975436226624,0.338317507107425
Os05g0421300,LOC101268838,0.655077560714669,0.820724729413551
Os05g0421300,LOC101261016,0.749756277089385,0.910218222336123
Os05g0421300,LOC101256178,0.375458157761661,0.135033644955432
Os01g0976500,LOC104647156,0.697303128792176,0.853453897914091
Os01g0835800,LOC104647156,0.697991315221756,0.718022294049481
Os07g0695400,LOC104647156,0.654401362850191,0.898156589385798
Os01g0976500,LOC101262680,0.596413227833783,0.572281519649941
Os01g0835800,LOC101262680,0.647028731290489,0.651217525461864
Os07g0695400,LOC101262680,0.549061736568362,0.650585907698514
Os02g0178800,LOC101251368,0.596276278931759,0.920020115843061
Os02g0178800,LOC101259165,0.663128084457306,0.981862215135209
Os03g0827700,LOC101263737,0.924755279747586,0.991570938785666
Os08g0481000,LOC101255799,0.861428522112875,0.978103336653834
Os08g0481000,LOC101244967,0.799146924957761,0.983079964841637
Os08g0481000,LOC104649078,0.874436563671613,0.995125498182297
Os08g0481000,LOC101260295,0.847919779114729,0.981858928868731
Os06g0160700,LOC101259221,0.699541530022111,0.845995386630313
Os02g0102900,LOC101253117,0.665274784746408,0.721168120182772
Os06g0114000,LOC101253117,0.860434979860454,0.978425545572648
Os02g0102900,LOC101259035,0.473136755518233,0.343827755530683
Os06g0114000,LOC101259035,0.903330998932332,0.989527376408759
Os12g0407500,LOC101255438,0.818997277797376,0.794609156720226
Os12g0407500,LOC101247275,0.887649861649074,0.932952941132865
Os03g0786900,LOC101264146,0.954353999764978,0.996231227335432
Os07g0688800,LOC101266919,0.70572842419987,0.888727866254421
Os07g0203700,LOC101261183,0.859097030808519,0.957267142211983
Os03g0691800,LOC101265528,0.626428964840725,0.859770029106414
Os12g0639600,LOC101265528,0.562279494193893,0.57564496473783
Os03g0691800,LOC101255603,0.560158257175702,0.63598742298493
Os12g0639600,LOC101255603,0.527477123307811,0.360121863076199
Os07g0506600,LOC101261129,0.441839583232706,0.6719759928459
Os12g0169100,LOC101261129,0.67840266001322,0.966313504036787
Os07g0506600,LOC543699,0.557956539821113,0.827423263930658
Os12g0169100,LOC543699,0.762065156122082,0.985518221976093
Os07g0506600,LOC101258634,0.566725768797835,0.732183358118329
Os12g0169100,LOC101258634,0.48159490280105,0.462949287140687
Os06g0698600,LOC101248224,0.712945650224657,0.872834760621229
Os06g0698600,LOC101256959,0.628985985670568,0.579089429784467
Os03g0291500,LOC101259236,0.441557508680093,0.332936309882244
Os06g0265000,LOC101259236,0.718630843478537,0.937784745812684
Os07g0406300,LOC101253589,0.597882592565198,0.635853163740045
Os07g0406300,LOC101258470,0.356599077715967,0.127128599497874
Os04g0102700,LOC101244325,0.575721433302751,0.561337902862545
Os04g0102700,LOC101243745,0.635136792034076,0.600989111807446
Os04g0102700,LOC101267850,0.689938640626583,0.621437619687218
Os04g0102700,LOC101268146,0.471539920977277,0.247577291815483
Os04g0102700,LOC101260320,0.672894904907934,0.725887307208391
Os04g0307200,LOC101257737,0.758100589778976,0.943311429991303
Os04g0307200,LOC101268712,0.818914430682893,0.974917303514592
Os09g0409950,LOC101259036,0.889145253063622,0.989505827700438
Os08g0505200,LOC101260514,0.714719492228889,0.978804921374681
Os09g0110200,LOC101264179,0.839329713374389,0.968126687191546
Os02g0198700,LOC101251598,0.527167633592025,0.780916465237993
Os02g0198700,LOC101263581,0.596133494309158,0.931327424581976
